filepath,label,tumor,sequence
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_39-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/1de641005acfab5966872f77350957_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_18-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_36-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/1a5541b8015fd46f1e71a4a6a14763_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/fc71553fdffb01972c72dde187a707_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_28-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_13-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_01-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/3aaed2112a5dd6fcd60503fc329c8c_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_29-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/8b7471b55c7bb898910e7bba1728a4_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/e15c4b8ac6c52898016ee8c522a3fc_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_37-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_51-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2ca496cb0538ab0aaa686eba3bbaa8_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/a784c477d4acbe416660f8a3fd4774_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_59-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_56-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_49-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_09-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/7ad2d6e6ba3142f8de89593d1e318d_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-10 17_14_29-Normal MRI head - 3-years-old _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_06-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/03a9560561f3e35f24f6ce62150e9e_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/3ed3bfb145f801d671a0ad1bada7e6_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_38-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_50-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_05-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/ff2c9645267ce5673fd764fb1bc721_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_04-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_58-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_02-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/d882e9da1cc861253e2aec06dd4263_big_gallery_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_10-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_29-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_03-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_38_11-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/2022-06-13 09_37_48-Normal MRI brain _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T1
/content/brain_mri_work/clean/Normal/c9e3a56f3f17730216baa89ebc2999_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/381027120a1202abc26fdc4a4c0a52_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/adbca6b685454a02cb77cd98108729_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/b40212fe713b6abe6d63ddda4b1130_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/c5bfed48f429224881e63daf5f1e26_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/841129745aa400a33990b515a1275e_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/cb9d68cad83e992ea1eeb22f202fe9_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/567e0e73837fec72a432f314124c88_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/ea782e1e91160ed77c78385f17550e_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/a5a4f7886328b10f18617ed1f20788_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/6a57070fa56e94cdc9fa513e0321f4_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/06a1f57d06f00851926e9d19c082b5_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2022-06-10 17_12_44-Normal MRI head - 3-years-old _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/9094621933149f198515d43ef1b886_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f20c1f64a8884000cf2fc30187e6c7_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f63db7e2a644c6d658698abba092b7_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/e0a1f0990acc1cdffd4f6cd89f292b_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/64ee4762dc0d2e0ca0333f466f69a5_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/403d07bb7255a9e55e4ce5e24ab05b_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/a9dc3542183ecca34c98220f3a7485_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f69ed03bb10130126d46c06356ff4a_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/3514395dabe753723be4e3d6c17ecc_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/8af74da86d98df6d59b8dd08308273_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/0536a45418dc43878f361085b40fc6_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/462bf7ce2697597ba59928335c7e30_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/4c3ebfe39ef09540274c7c9ed51cd6_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/198e0068e17899062e38319096a615_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2022-06-10 17_12_33-Normal MRI head - 3-years-old _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/0ccf3c967994229932b6894f010439_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/863259b8bd4f3c5faf965be4f4d7ef_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2188a396cc6ca588e6e462c519df73_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/39393a4882826a45e89f49da9c5a53_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/72faa57755055c3011a32448141322_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/615a26e1441ebfb9b81636d10ae4ec_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/83013fc327babc852e0f2d0f31fad1_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f650eb9a4d3bda83e8eacedc0d84ae_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/a0bb2f0d1342960ef57bfb16cd53f6_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/caaadda178bc3b7af62c7a34a13d11_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/76da49ce19ad90eea28e0b834d2e1e_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/a3bc5f5a9c53ebcaaee6ac456b2af4_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2eb122e014f12ee778d7e113dfee04_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/aac8ff836100228ee4abca105d71b6_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2097062eda0167a6909a1d6426760c_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2c71240008ac94c0f47288007e647e_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/af9344f506c32913e602c8f2388347_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/6f63bec9d3b8ebb46401667f6136c8_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/2022-06-10 17_12_40-Normal MRI head - 3-years-old _ Radiology Case _ Radiopaedia.org_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/82b219872db2b50ff0b4d96d3a3300_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/b13d58314989d1794b144f1bd3240d_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/3e7ea84b812afc105281443156629b_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/92ec9e3ff44e877fdb6858779e9049_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/0c04a1f73fa4666cfeb3c0f4ef272f_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/beecf0ef37a69dda10fc53ac9e04da_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/4357c5aee56daa3808122bf7647559_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/7e33aad757b87e007fffef304da26a_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/d97e9f303622b63d0b6c72ceb0f468_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/618411153b41755ecdc055c3802bfd_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/8cb2e1519b70724dc2356f8b6e1d69_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/a7dcf9e97770eb67f1066dc147b902_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/920be8b0da561e245f108c5d026bb8_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f06e11665c40074feff1b5d2f3dc9b_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/8b8bb21922f81d964d555ac066a878_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/ad3926a8475736baa1a8051bbaac92_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/db3132a20857f681e8cd3aecedaee0_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/85cd46fcac1a53c2e9d2eab5959898_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/7c74473b50d5e9a4ff9fbc496e3e13_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/d86784b0d1cecb87a74f7b52549d3b_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/0a7d683c5c79a4e89628b92e990cbe_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/75c7c5e098de58c3dd0d64d5380050_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/f7719d22da122b98bfbda305940ed2_big_gallery_clean.jpg,Normal,Normal,T2
/content/brain_mri_work/clean/Normal/dd3c02de4885fa70c86332ee57569e_big_gallery_clean.jpg,Normal,Normal,T2
